Frame #,Hand Pink X,Hand Pink Y,Elbow Pink X,Elbow Pink Y,Shoulder Green X,Shoulder Green Y,Head Pink X,Head Pink Y
2382,843.9821167,614.1203003,677.7755127,846.2985229,491.3601074,1010.544983,278.1710815,995.6194458
2383,854.8140259,625.8250732,681.5,852.5,491.5,1011.5,278.1871338,995.6710815
2384,865.2622681,636.6429443,685.7088013,859.7348022,491.3709412,1012.072693,278.1871338,995.6710815
2385,875.4196167,649.6205444,690.3166504,866.4366455,491.5614014,1013.072693,278.1871338,995.6710815
2386,883.8538818,661.6584473,692.9607544,873.9354248,491.5211182,1014.291077,278.1871338,995.6710815
2387,893.8538818,675.5188599,696.873291,879.3148804,491.4098511,1015.409851,278.1871338,995.6710815
2388,901.7523193,688.0280151,699.4938354,886.8120728,491.4921875,1015.929688,277.9627991,996.0986938
2389,910.5,702,702.8511963,894.1745605,491.380249,1016.47406,277.8469238,996.2217407
2390,918.9234619,714.7874146,704.7132568,901.0582275,491.3765869,1017.623413,277.8567505,996.1730347
2391,926.1606445,727.3393555,708.5315552,907.0570679,491.5211182,1018.291077,277.8567505,996.1730347
2392,933.2622681,740.6429443,710.9804688,913.2845459,491.4098511,1019.409851,278.1313171,996.2366333
2393,939.6951294,754.3143921,713.4628296,920.6473999,491.5,1019.5,278.1754456,996.3084717
2394,945.8822632,766.7584229,715.7659302,927.2506104,491.6398926,1020.165466,278.1754456,996.3084717
2395,951.5,780.5,717.6651001,934.2687988,491.5,1021.5,278.1754456,996.3084717
2396,957.4245605,793.9651489,718.1465454,940.5948486,491.5614014,1022.072693,278.1754456,996.3084717
2397,962.5,807.5,720.5350952,946.7295532,491.3569336,1023.120972,278.1754456,996.3084717
2398,966.5,820.5,722.9241333,953.3184204,491.5,1023.5,278.3668213,996.1856689
2399,970.6314697,834.6314697,723.5684204,960.6368408,491.5,1023.5,278.3668213,996.1856689
2400,974.2380981,847.4935303,724.5755005,966.2908936,491.3569336,1025.120972,278.3668213,996.1856689
2401,976.9249268,858.9249268,724.3223267,972.8128662,491.5,1025.5,278.3067322,995.9425659
2402,979.8149414,871.1469116,725.0975952,979.0747681,491.3618164,1025.96582,278.3067322,995.9425659
2403,982.519043,884.1047363,726.236145,984.9641113,491.5,1027,278.3067322,995.9425659
2404,985.3630981,895.7901001,726.2037964,991.1077271,491.5,1027.5,278.3067322,995.9425659
2405,987.3657227,907.6342773,726.5,996.5,491.5785828,1027.907104,278.3067322,995.9425659
2406,989.2002563,918.0740967,726.2894897,1002.054749,491.5,1029,278.4778748,996.048645
2407,990.5,929.286438,727.0366821,1006.758423,491.5,1029.5,278.4736938,995.9926758
2408,989.3805542,938.0131226,726.0950317,1010.78656,491.5,1029.5,278.4736938,995.9926758
2409,990.7923584,946.7923584,725.7548828,1014.671143,491.6234131,1029.623413,278.4736938,995.9926758
2410,990.8648071,953.6651001,725.1576538,1018.244751,491.33078,1030.57251,278.5177002,996.019165
2411,991.0623779,960.06073,725.0216675,1020.659912,491.6430664,1031.120972,278.5177002,996.019165
2412,990.7186279,963.628418,724.5940552,1022.722961,491.6723633,1031.267822,278.5177002,996.019165
2413,989.6679077,965.1635132,724.5730591,1022.982971,491.6723633,1031.267822,278.5223083,996.0758667
2414,989.7652588,965.2347412,724.5730591,1022.982971,491.6723633,1031.267822,278.6135559,996.0973511
2415,989.6640015,964.5856323,724.3377686,1023.025085,491.6723633,1031.267822,278.6369019,996.1473389
2416,989.6486206,961.0794067,724.6200562,1021.460876,491.6723633,1031.267822,278.6369019,996.1473389
2417,989.2965698,955.9007568,725.3360596,1019.269958,491.6234131,1030.623413,278.6369019,996.1473389
2418,988.1151733,948.9818115,726.0029297,1016.198853,491.777771,1030.248779,278.6369019,996.1473389
2419,987.5493774,940.7967529,725.8653564,1012.732361,492.5343018,1029.686279,278.6369019,996.1473389
2420,986.3873291,931.1396484,726.0029297,1008.198853,492.5,1029.5,278.4370422,996.2785034
2421,984.6142578,919.6448364,726.1299438,1003.108765,493.1447144,1028.894043,278.4155579,996.2276001
2422,982.0154419,907.6280518,725.8786621,997.1255493,493.4403076,1027.703979,278.4155579,996.2276001
2423,979.3535156,894.1115112,725.3599243,991.536438,494,1027.5,278.4155579,996.2276001
2424,975.7652588,879.2347412,725.8745117,984.5330811,494.1864319,1027.059326,278.4155579,996.2276001
2425,971.977417,863.1904907,725.0286255,977.4763794,494.3765869,1025.623413,278.4294128,996.1776123
2426,966.7980957,847.2912598,724.6416626,970.0895996,495,1025,278.4294128,996.1776123
2427,962.0932007,830.4432373,722.8792114,962.9170532,495.2150574,1023.784973,278.4294128,996.1776123
2428,956.6526489,813.4970703,723.1951294,954.4572754,495.202179,1023.144836,278.4294128,996.1776123
2429,948.7581177,795.6269531,719.9065552,946.5093384,495.2150574,1021.784973,278.7843933,995.9673462
2430,942.9629517,779.1282349,717.7990112,937.8002319,495.3276367,1021.267822,278.8396606,995.9507446
2431,932.0751343,760.5211792,715.4187012,927.789978,495.3765869,1019.623413,278.8396606,995.9507446
2432,924.8357544,740.8864746,713.1845093,917.3083496,495.355896,1018.694214,278.8870239,995.9595337
2433,914.9194336,723.0279541,708.9954834,908.517395,495.5,1017.5,278.9874573,995.9678955
2434,903.1098633,704.0111084,705.5820923,898.7562256,495.847229,1016.238403,278.9874573,995.9678955
2435,891.1098633,686.0111084,700.5587158,890.2105713,495.3276367,1015.267822,278.9874573,995.9678955
2436,879.4112549,669.2401123,697.3811035,879.2643433,495.355896,1013.694214,278.9874573,995.9678955
2437,865.6057739,651.5510864,691.7228394,870.5187378,495.5,1012.361084,279.0742188,995.9677734
2438,851.7995605,634.6329346,688.0567627,859.5362549,495.5012817,1011.104309,279.0742188,995.9677734
2439,837.7995605,618.6329346,681.8848877,851.0922852,494.6712952,1009.923584,279.0742188,995.9677734
2440,823.0702515,603.9535522,676.4130249,841.5325928,494.2049255,1008.953064,278.8971252,995.862854
2441,807.5493774,588.7967529,669.8807983,833.5648193,494.2077332,1007.362305,278.7814636,995.81604
2442,807.5493774,588.7967529,669.8807983,833.5648193,494.0625,1006.162048,278.7832642,995.7640381
2443,776.1129761,562.7751465,656.0736694,819.1553345,493.6904907,1005.190491,278.6608582,995.5924072
2444,762.3856201,550.4313965,649.0529175,811.1965942,492.8414917,1003.841492,278.4759827,995.4163208
2445,744.87146,539.8884277,641.6885376,805.0507202,492.8250732,1002.775391,278.4577637,995.3096313
2446,728.6037598,530.4021606,634.5,797.5,492.3836975,1001.354919,278.4577637,995.3096313
2447,711.1126099,519.8400879,627.0775757,791.1436157,491.7876587,1000.271606,278.4577637,995.3096313
2448,694.0736694,509.722229,619.3883057,784.5661011,491.5090942,999.0787964,278.5021973,995.2168579
2449,676.7819214,501.0870056,612.1079102,779.3215942,491.4172974,997.8024902,278.5967407,995.1160889
2450,659.9939575,492.5722961,604.0219116,774.2883301,491.5,996.3486938,278.7002869,995.0964966
2451,642.9605103,485.6315918,595.8397827,767.9368286,490.8345642,995.3601074,278.7002869,995.0964966
2452,627.2796631,479.9545898,588.5,762.5,490.0608215,993.9729614,278.9816284,995.0211792
2453,610.1748657,474.1572876,579.9672241,758.7103882,489.4098511,993.4098511,279.0285034,995.0384521
2454,594.0162964,469.0227966,571.4021606,754.4130249,488.9304504,992.3693237,279.0285034,995.0384521
2455,577.6531372,464.9017029,563.5500488,751.7078857,488.3229065,991.4375,279.0285034,995.0384521
2456,561.2155151,461.2823792,555.6424561,747.807373,487.644104,990.1102905,278.9816284,995.0211792
2457,545.6713867,458.7033081,549.0896606,745.0908813,487.2000122,988.3594971,279,994.956543
2458,530.2374878,456.2932739,542.4215698,742.0392456,486.4772644,987.4393921,278.806366,994.9059448
2459,530.2374878,456.2932739,542.4215698,742.0392456,486.4924316,986.5581055,278.758728,994.8967896
2460,530.2374878,456.2932739,542.4215698,742.0392456,486.2261963,985.4000244,278.7102661,994.9212646
2461,530.2374878,456.2932739,542.4215698,742.0392456,485.2000122,984.3594971,278.4330444,994.9241333
2462,473.8622437,450.6408386,515.9669189,734.5,484.6770935,983.4375,278.4330444,994.9241333
2463,461.021637,450.4313049,509.3907471,733.007019,484.5,982.8513794,278.4330444,994.9241333
2464,449.7413635,450.6008911,503.6565247,731.6907349,484.4340515,981.6499023,278.8143005,994.3668213
2465,438.5,450.5,497.5933228,729.9807129,483.9583435,980.486084,279,994.5
2466,427.8220215,451.066864,492.4703979,729.199585,483.5901489,979.4098511,279,994.5
2467,418.0841675,451.4085388,487.3371887,727.9807129,483.5,978.6595459,279,994.5
2468,408.0984497,452.4744873,482.3705139,727.2625122,483.5,977.5,279.3010254,994.6020508
2469,398.5981445,453.2311401,477.8668823,726.4194336,482.5,976.8513794,279.3526001,994.616272
2470,390.5194397,453.7844238,473.7752991,725.8086548,482.3678284,975.8161011,279.3526001,994.616272
2471,383.1100159,454.4869385,469.5,725.5,481.8851318,974.5743408,279.3526001,994.616272
2472,376.8096924,455.2521362,465.4126892,724.3426514,480.7420044,973.5114136,279.3526001,994.616272
2473,370.8096924,455.2521362,461.8885193,723.4797974,480.0324097,972.2592773,279.3526001,994.616272
2474,366.6409302,455.2467957,459.1114807,722.9158325,478.6398926,971.2944336,279.550415,994.9159546
2475,361.9436035,454.9072571,456.2243652,721.7205811,477.5,970.5,279.8948059,995.0829468
2476,358.7052307,455.0397949,454.5,721.5,476.5,969.791687,279.8948059,995.0829468
2477,356.2042236,454.9011841,452.5,721.5,476.0479736,969.7937622,279.8948059,995.0829468
2478,354.8491821,454.9125366,451.8530273,721.1299438,475.5614014,969.7318115,279.6852722,995.0886841
2479,354.6512451,454.8580322,451.8530273,721.1299438,474.7982483,969.675415,279.6349182,995.0808105
2480,355.7898865,454.3981018,452.0637817,721.0154419,474.5,969.9736938,279.2503357,995.1355591
2481,358.5,454.227417,453.1387024,720.9387207,474.1293945,970.4736938,279.163208,995.1646118
2482,361.3202209,453.1237183,454.7337646,720.8381348,473.9121704,970.5743408,278.7250671,995.2108154
2483,361.3202209,453.1237183,454.7337646,720.8381348,473.8999939,970.6400146,278.752594,995.1540527
2484,371.2809448,451.0844116,460.2243652,721.2794189,474.2968445,971.7250366,278.3678284,995.2816162
2485,371.2809448,451.0844116,460.2243652,721.2794189,474.3354187,972.1047974,278.0905151,995.3591919
2486,371.2809448,451.0844116,460.2243652,721.2794189,474.8110352,972.5201416,278.0905151,995.3591919
2487,393.5400085,447.519989,470.8010864,722.8010864,475.2731934,973.0726929,278.0905151,995.3591919
2488,403.1307068,447.3071899,476.0070801,723.74823,475.972229,974.1967773,278.1967773,995.4185181
2489,413.2522888,446.2797241,480.8323059,724.0725708,476.5,975.0606079,278.0905151,995.3591919
2490,423.2544861,445.7081604,485.7458801,724.9300537,477.027771,976.1967773,278.0466003,995.2683716
2491,434.9178772,445.3397827,492.0198669,726.190979,477.7948608,977,278.0466003,995.2683716
2492,445.6678467,444.4751892,497.8825378,727.5863647,478.7139587,978.2103882,278.0466003,995.2683716
2493,458.7269287,444.9815369,504.2902527,729.3692017,479.2376709,979.5710449,278.0466003,995.2683716
2494,471.0229797,444.9233704,510.4194641,731.4094238,479.7245178,980.7961426,278.2192993,995.2119751
2495,484.8982849,446.3027039,518.3656616,733.6109009,480.2968445,982.0559692,278.4700012,995.098999
2496,499.5737305,447.4386597,524.9970703,735.1495361,481.6825256,983.6825562,278.5491943,995
2497,515.0012207,449.914856,532.6118774,738.3881226,482.3229065,985.4375,278.5491943,995
2498,531.1915283,452.7810974,540.1525879,740.5873413,483.2944031,986.5961304,278.5991821,994.9917603
2499,548.0278931,455.57901,547.730835,744.5652466,483.7012329,988.1382446,278.9836731,994.8544312
2500,563.5,458.7020874,554.9824829,748.222229,484.5,989.5,279.1845703,994.9297485
2501,579.6722412,462.9916382,563.3215942,751.5256348,484.6560974,991.3729858,279.1845703,994.9297485
2502,595.5629883,467.2247009,570.2243652,755.2794189,485.4375,992.322937,279.1845703,994.9297485
2503,611.5327759,472.3251343,577.5,758.9024048,485.8790283,993.9301147,279.1845703,994.9297485
2504,628.3753662,476.6246033,585.666687,763.9735718,486.6207581,995.1376953,279.1845703,994.9297485
2505,645.2912598,482.6884766,593.242981,767.6676636,486.6990662,996.9675903,279.1845703,994.9297485
2506,660.2836304,490.0441895,600.2019043,771.5005493,487,998,279.1845703,994.9297485
2507,677.5865479,497.004303,606.6818237,777.3309937,486.8250732,999.7753906,279.1845703,994.9297485
2508,694.6381226,504.8353882,612.7103882,781.9672241,486.8987732,1001.335815,279.1845703,994.9297485
2509,694.6381226,504.8353882,612.7103882,781.9672241,487.3746948,1002.544983,279.1845703,994.9297485
2510,724.833313,521.9297485,626.3717651,792.930542,487.4367065,1003.586548,279.1845703,994.9297485
2511,739.7132568,530.1309814,632.5583496,798.2755737,487.3746948,1004.544983,279.1845703,994.9297485
2512,753.730957,539.1325684,638.7947998,804.0396118,487.5873108,1005.896851,279.1845703,994.9297485
2513,753.730957,539.1325684,638.7947998,804.0396118,487.8756714,1006.5,279.1845703,994.9297485
2514,780.8040771,557.7730103,650.5064087,815.3280029,488.4757996,1007.784973,279.1845703,994.9297485
2515,794.6126709,568.6531982,656.1746826,820.1333618,488.6990662,1008.96759,279.1845703,994.9297485
2516,806.7584229,577.8822632,660.7853394,826.4595947,489.116272,1009.935425,279.1845703,994.9297485
2517,818.9158936,588.7920532,666.1102295,832.6109009,489.2926331,1010.389343,278.9786377,994.9359131
2518,831.1426392,599.4134521,671.1011963,838.7476196,489.202179,1011.144836,279.1584778,994.9754028
2519,841.4245605,610.2653198,676.1393433,845.291687,489.5,1011.5,279.449707,994.9483032
2520,852.5,622.5,680.1393433,851.291687,489.3549194,1012.616333,279.1584778,994.9754028
2521,852.5,622.5,680.1393433,851.291687,489.5,1013.5,278.9745789,995.0466309
2522,872.9799194,646.5025024,687.6895142,864.1088867,489.3765869,1013.623413,279.0689697,995.0733032
2523,883.3397827,659.8106689,691.3914185,870.5878296,489.9296875,1014.807312,279.2603149,995.3063354
2524,892.1938477,672.8532715,695.5491333,877.2756958,489.6234131,1015.623413,279.675293,995.2040405
2525,901.2088623,685.1603394,699.0296021,883.7382813,490.032196,1016.018372,279.7202759,995.1710205
2526,909.6843262,698.1975098,701.579834,890.7758179,490.1043396,1016.623413,279.7202759,995.1710205
2527,916.3511963,710.9603271,704.5958862,898.0913086,490.1424866,1017.262085,279.7202759,995.1710205
2528,924.2076416,724.7923584,708.0620117,905.6057739,490.1443787,1018.144348,279.7202759,995.1710205
2529,930.6704102,739.7815552,710.4124146,913.4960327,490,1019.5,279.9399414,995.1546631
2530,938.1963501,753.9109497,711.7445068,920.7468262,490.1677856,1020.038574,279.675293,995.2040405
2531,944.6488037,768.0396729,714.9493408,927.5949097,489.5,1021.5,279.675293,995.2040405
2532,950.1195068,780.3041382,716.3369141,935.3189087,490.0281677,1021.74884,279.675293,995.2040405
2533,956.2183838,795.8203735,718.423645,942.8300171,489.5,1023,279.675293,995.2040405
2534,961.6899414,808.6077271,720.1792603,949.5462036,490,1023.5,279.2793884,995.0982056
2535,965.8340454,823.7650757,721.5285034,956.5341797,490.0281677,1023.74884,279.2146912,995.0932007
2536,969.0428467,836.6317749,722.4854126,962.9644165,490,1025,279.2146912,995.0932007
2537,972.8123779,850.1206055,723.2456055,970.3078003,490.092865,1025.421387,279.2146912,995.0932007
2538,975.8666382,862.5496826,723.7423706,976.5491333,490.092865,1025.421387,279.2146912,995.0932007
2539,977.9204102,875.5307007,724.3079224,982.2391357,490,1027,279.2146912,995.0932007
2540,980.0553589,885.5547485,724.6885986,987.8093262,490.1654358,1027.360107,279.64328,995.3040771
2541,981.7127075,896.6268921,725.4453735,993.0164185,490.2345581,1027.649414,279.9315491,995.3273926
2542,982.8485107,907.3044434,724.6696167,998.0803833,490.2533264,1028.818726,279.9410095,995.2758179
2543,983.4014282,915.75177,725.2231445,1001.823425,490.5590515,1029.175903,279.8813782,995.3123169
2544,984.1029663,923.8468018,725.1143799,1005.27478,490.907135,1029.421387,279.9410095,995.2758179
2545,984.9205322,931.3214722,725.4949341,1008.836975,491,1029.5,279.9410095,995.2758179
2546,985.5230713,935.7927856,723.9238281,1010.987061,491,1029.5,279.9410095,995.2758179
2547,985.5230713,939.7927856,724.1141357,1012.733643,491.6234131,1029.623413,279.9410095,995.2758179
2548,984.8100586,942.2377319,724.114502,1014.084045,491.5,1030,279.9410095,995.2758179
2549,984.7325439,942.4334717,724.1067505,1014.505859,491.6234131,1029.623413,279.9410095,995.2758179
2550,984.026123,941.7127075,724.4256592,1013.04187,491.644104,1029.694214,279.9410095,995.2758179
2551,983.6097412,937.9810181,724.1378174,1011.578918,491.5,1029.5,279.9410095,995.2758179
2552,982.7080688,933.6812134,724.0553589,1009.674072,491.5,1029.5,279.4223328,995.3846436
2553,981.1551514,926.9562988,724.0917358,1007.237732,492.1827087,1029.298706,279.5826111,995.2232056
2554,980.5,919.9669189,724.49646,1004.146729,492.3885193,1028.25293,279.9410095,995.2758179
2555,978.3502197,911.4650879,724.0957642,1000.494995,492.757782,1027.757813,280.0467529,995.2020874
2556,976.9016724,902.4666748,723.2403564,996.0557861,493,1027.5,280.0467529,995.2020874
2557,974.6541138,891.4329224,723.3491211,991.0737915,493.092865,1027.421387,280.0467529,995.2020874
2558,974.0244751,880.4707642,723.3305664,986.0987549,493.1447144,1026.894043,280.1026917,995.2559814
2559,970.7476196,867.8988037,722.49646,980.0199585,493.0873108,1025.87561,280.1754456,995.3260498
2560,968.0646362,855.7650757,722.9589844,973.8644409,493,1025.5,280.0455322,995.3215942
2561,964.0646362,841.7650757,721.3441162,967.9040527,493,1025,279.9804688,995.3213501
2562,959.4307861,827.6038208,720.484436,960.8904419,493,1023.5,279.7442627,995.324707
2563,954.6367188,812.140625,719.0722046,953.9564819,493,1023.5,279.4281616,995.1911011
2564,949.4608765,797.4608765,718.265564,946.0462646,493.4160461,1022.413513,279.2461853,995.2890625
2565,943.5388794,781.2311401,716.1802368,938.8280029,493,1021.5,279.0333252,995.3275146
